,CourseName,Edges,Source,Source_Course_Instructor,Target,Weights
3484, Bio Informatics Probs & Res,"['Analytics', 'Theory Based']",530I,Les Gasser,548A,2
3485, Bio Informatics Probs & Res,['Theory Based'],530I,Les Gasser,560AO,1
3486, Bio Informatics Probs & Res,"['Theory Based', 'Information Organization']",530I,Les Gasser,561A,2
3487, Bio Informatics Probs & Res,"['Theory Based', 'Information Organization']",530I,Les Gasser,561AO,2
3488, Bio Informatics Probs & Res,"['Theory Based', 'Information Organization']",530I,Les Gasser,561B,2
3489, Bio Informatics Probs & Res,"['Theory Based', 'Information Organization']",530I,Les Gasser,562AO,2
3490, Bio Informatics Probs & Res,"['LIS', 'Information Organization']",530I,Les Gasser,567AO,2
3491, Bio Informatics Probs & Res,['LIS'],530I,Les Gasser,568AO,1
3492, Bio Informatics Probs & Res,['LIS'],530I,Les Gasser,580AO,1
3493, Bio Informatics Probs & Res,"['Theory Based', 'LIS', 'Information Organization']",530I,Les Gasser,581AO,3
3494, Bio Informatics Probs & Res,"['LIS', 'Information Organization']",530I,Les Gasser,582AO,2
3495, Bio Informatics Probs & Res,['Medical'],530I,Les Gasser,583A,1
3496, Bio Informatics Probs & Res,['LIS'],530I,Les Gasser,586A,1
3497, Bio Informatics Probs & Res,['LIS'],530I,Les Gasser,586AO,1
3498, Bio Informatics Probs & Res,['LIS'],530I,Les Gasser,587A,1
3499, Bio Informatics Probs & Res,['LIS'],530I,Les Gasser,590AT,1
3500, Bio Informatics Probs & Res,['Theory Based'],530I,Les Gasser,590BBO,1
3501, Bio Informatics Probs & Res,"['Theory Based', 'Information Organization']",530I,Les Gasser,590CA,2
3502, Bio Informatics Probs & Res,['Theory Based'],530I,Les Gasser,590CRO,1
3503, Bio Informatics Probs & Res,['Theory Based'],530I,Les Gasser,590DHO,1
3504, Bio Informatics Probs & Res,"['Analytics', 'Information Organization']",530I,Les Gasser,590DT,2
3505, Bio Informatics Probs & Res,"['Theory Based', 'Information Organization']",530I,Les Gasser,390CC,2
3506, Bio Informatics Probs & Res,"['Theory Based', 'Information Organization']",530I,Les Gasser,390RGI,2
3507, Bio Informatics Probs & Res,['Information Organization'],530I,Les Gasser,390W1A,1
3508, Bio Informatics Probs & Res,['Information Organization'],530I,Les Gasser,390W1B,1
3509, Bio Informatics Probs & Res,['Theory Based'],530I,Les Gasser,409AG,1
3510, Bio Informatics Probs & Res,['Theory Based'],530I,Les Gasser,409AO,1
3511, Bio Informatics Probs & Res,['Theory Based'],530I,Les Gasser,409AO2,1
3512, Bio Informatics Probs & Res,['Theory Based'],530I,Les Gasser,409AU,1
3513, Bio Informatics Probs & Res,['Theory Based'],530I,Les Gasser,418AO,1
3514, Bio Informatics Probs & Res,['Theory Based'],530I,Les Gasser,418AU,1
3515, Bio Informatics Probs & Res,['Information Organization'],530I,Les Gasser,452AG,1
3516, Bio Informatics Probs & Res,['Information Organization'],530I,Les Gasser,452AO,1
3517, Bio Informatics Probs & Res,['Information Organization'],530I,Les Gasser,452AU,1
3518, Bio Informatics Probs & Res,['Information Organization'],530I,Les Gasser,452BG,1
3519, Bio Informatics Probs & Res,['Information Organization'],530I,Les Gasser,452BU,1
3520, Bio Informatics Probs & Res,['Information Organization'],530I,Les Gasser,457IDG,1
3521, Bio Informatics Probs & Res,['Theory Based'],530I,Les Gasser,457IDU,1
3522, Bio Informatics Probs & Res,['Information Organization'],530I,Les Gasser,458AO,1
3523, Bio Informatics Probs & Res,['Information Organization'],530I,Les Gasser,461AG,1
3524, Bio Informatics Probs & Res,['Information Organization'],530I,Les Gasser,461AO,1
3525, Bio Informatics Probs & Res,['Information Organization'],530I,Les Gasser,461AU,1
3526, Bio Informatics Probs & Res,"['Theory Based', 'LIS']",530I,Les Gasser,462G4,2
3527, Bio Informatics Probs & Res,"['Theory Based', 'LIS']",530I,Les Gasser,462UG3,2
3528, Bio Informatics Probs & Res,['Information Organization'],530I,Les Gasser,490DB,1
3529, Bio Informatics Probs & Res,['Information Organization'],530I,Les Gasser,490DBO,1
3530, Bio Informatics Probs & Res,"['Theory Based', 'Information Organization', 'Medical']",530I,Les Gasser,490GHU,3
3531, Bio Informatics Probs & Res,['Information Organization'],530I,Les Gasser,490GI,1
3532, Bio Informatics Probs & Res,['Information Organization'],530I,Les Gasser,490ITG,1
3533, Bio Informatics Probs & Res,['Information Organization'],530I,Les Gasser,490ITU,1
3534, Bio Informatics Probs & Res,['Information Organization'],530I,Les Gasser,490SMG,1
3535, Bio Informatics Probs & Res,['Information Organization'],530I,Les Gasser,490SMU,1
3536, Bio Informatics Probs & Res,"['Theory Based', 'LIS', 'Information Organization']",530I,Les Gasser,490TEO,3
3537, Bio Informatics Probs & Res,"['LIS', 'Information Organization']",530I,Les Gasser,501A,2
3538, Bio Informatics Probs & Res,"['LIS', 'Information Organization']",530I,Les Gasser,501AO,2
3539, Bio Informatics Probs & Res,"['LIS', 'Information Organization']",530I,Les Gasser,501AO2,2
3540, Bio Informatics Probs & Res,"['LIS', 'Information Organization']",530I,Les Gasser,501B,2
3541, Bio Informatics Probs & Res,"['LIS', 'Information Organization']",530I,Les Gasser,502A,2
3542, Bio Informatics Probs & Res,"['LIS', 'Information Organization']",530I,Les Gasser,502AO,2
3543, Bio Informatics Probs & Res,"['LIS', 'Information Organization']",530I,Les Gasser,502AO2,2
3544, Bio Informatics Probs & Res,"['LIS', 'Information Organization']",530I,Les Gasser,502AO3,2
3545, Music Libnship & Bibliography,['LIS'],530MAO,Kirstin Dougan,567AO,1
3546, Music Libnship & Bibliography,['LIS'],530MAO,Kirstin Dougan,568AO,1
3547, Music Libnship & Bibliography,['LIS'],530MAO,Kirstin Dougan,580AO,1
3548, Music Libnship & Bibliography,['LIS'],530MAO,Kirstin Dougan,581AO,1
3549, Music Libnship & Bibliography,['LIS'],530MAO,Kirstin Dougan,582AO,1
3550, Music Libnship & Bibliography,['LIS'],530MAO,Kirstin Dougan,586A,1
3551, Music Libnship & Bibliography,['LIS'],530MAO,Kirstin Dougan,586AO,1
3552, Music Libnship & Bibliography,['LIS'],530MAO,Kirstin Dougan,587A,1
3553, Music Libnship & Bibliography,['LIS'],530MAO,Kirstin Dougan,590AT,1
3554, Music Libnship & Bibliography,['LIS'],530MAO,Kirstin Dougan,462G4,1
3555, Music Libnship & Bibliography,['LIS'],530MAO,Kirstin Dougan,462UG3,1
3556, Music Libnship & Bibliography,['LIS'],530MAO,Kirstin Dougan,490TEO,1
3557, Music Libnship & Bibliography,['LIS'],530MAO,Kirstin Dougan,501A,1
3558, Music Libnship & Bibliography,['LIS'],530MAO,Kirstin Dougan,501AO,1
3559, Music Libnship & Bibliography,['LIS'],530MAO,Kirstin Dougan,501AO2,1
3560, Music Libnship & Bibliography,['LIS'],530MAO,Kirstin Dougan,501B,1
3561, Music Libnship & Bibliography,['LIS'],530MAO,Kirstin Dougan,502A,1
3562, Music Libnship & Bibliography,['LIS'],530MAO,Kirstin Dougan,502AO,1
3563, Music Libnship & Bibliography,['LIS'],530MAO,Kirstin Dougan,502AO2,1
3564, Music Libnship & Bibliography,['LIS'],530MAO,Kirstin Dougan,502AO3,1
3565, Foundations of Data Curation,['Information Organization'],531AO,W. Aaron Collie,532A,1
3566, Foundations of Data Curation,['Information Organization'],531AO,W. Aaron Collie,532AO,1
3567, Foundations of Data Curation,"['Teaching', 'Information Organization']",531AO,W. Aaron Collie,542A,2
3568, Foundations of Data Curation,"['Teaching', 'Information Organization']",531AO,W. Aaron Collie,542B,2
3569, Foundations of Data Curation,['Information Organization'],531AO,W. Aaron Collie,543A,1
3570, Foundations of Data Curation,['Information Organization'],531AO,W. Aaron Collie,543B,1
3571, Foundations of Data Curation,['Information Organization'],531AO,W. Aaron Collie,543C,1
3572, Foundations of Data Curation,['Teaching'],531AO,W. Aaron Collie,547AO,1
3573, Foundations of Data Curation,['Information Organization'],531AO,W. Aaron Collie,561A,1
3574, Foundations of Data Curation,['Information Organization'],531AO,W. Aaron Collie,561AO,1
3575, Foundations of Data Curation,['Information Organization'],531AO,W. Aaron Collie,561B,1
3576, Foundations of Data Curation,['Information Organization'],531AO,W. Aaron Collie,562AO,1
3577, Foundations of Data Curation,"['Teaching', 'Information Organization']",531AO,W. Aaron Collie,567AO,2
3578, Foundations of Data Curation,['Information Organization'],531AO,W. Aaron Collie,581AO,1
3579, Foundations of Data Curation,['Information Organization'],531AO,W. Aaron Collie,582AO,1
3580, Foundations of Data Curation,['Teaching'],531AO,W. Aaron Collie,590AT,1
3581, Foundations of Data Curation,['Information Organization'],531AO,W. Aaron Collie,590CA,1
3582, Foundations of Data Curation,['Information Organization'],531AO,W. Aaron Collie,590DT,1
3583, Foundations of Data Curation,['Information Organization'],531AO,W. Aaron Collie,390CC,1
3584, Foundations of Data Curation,['Information Organization'],531AO,W. Aaron Collie,390RGI,1
3585, Foundations of Data Curation,['Information Organization'],531AO,W. Aaron Collie,390W1A,1
3586, Foundations of Data Curation,['Information Organization'],531AO,W. Aaron Collie,390W1B,1
3587, Foundations of Data Curation,['Information Organization'],531AO,W. Aaron Collie,452AG,1
3588, Foundations of Data Curation,['Information Organization'],531AO,W. Aaron Collie,452AO,1
3589, Foundations of Data Curation,['Information Organization'],531AO,W. Aaron Collie,452AU,1
3590, Foundations of Data Curation,['Information Organization'],531AO,W. Aaron Collie,452BG,1
3591, Foundations of Data Curation,['Information Organization'],531AO,W. Aaron Collie,452BU,1
3592, Foundations of Data Curation,['Information Organization'],531AO,W. Aaron Collie,457IDG,1
3593, Foundations of Data Curation,['Teaching'],531AO,W. Aaron Collie,457IDU,1
3594, Foundations of Data Curation,"['Teaching', 'Information Organization']",531AO,W. Aaron Collie,458AO,2
3595, Foundations of Data Curation,['Information Organization'],531AO,W. Aaron Collie,461AG,1
3596, Foundations of Data Curation,['Information Organization'],531AO,W. Aaron Collie,461AO,1
3597, Foundations of Data Curation,['Information Organization'],531AO,W. Aaron Collie,461AU,1
3598, Foundations of Data Curation,['Information Organization'],531AO,W. Aaron Collie,490DB,1
3599, Foundations of Data Curation,['Information Organization'],531AO,W. Aaron Collie,490DBO,1
3600, Foundations of Data Curation,"['Teaching', 'Information Organization']",531AO,W. Aaron Collie,490GHU,2
3601, Foundations of Data Curation,['Information Organization'],531AO,W. Aaron Collie,490GI,1
3602, Foundations of Data Curation,['Information Organization'],531AO,W. Aaron Collie,490ITG,1
3603, Foundations of Data Curation,['Information Organization'],531AO,W. Aaron Collie,490ITU,1
3604, Foundations of Data Curation,['Information Organization'],531AO,W. Aaron Collie,490SMG,1
3605, Foundations of Data Curation,['Information Organization'],531AO,W. Aaron Collie,490SMU,1
3606, Foundations of Data Curation,['Information Organization'],531AO,W. Aaron Collie,490TEO,1
3607, Foundations of Data Curation,['Information Organization'],531AO,W. Aaron Collie,501A,1
3608, Foundations of Data Curation,['Information Organization'],531AO,W. Aaron Collie,501AO,1
3609, Foundations of Data Curation,['Information Organization'],531AO,W. Aaron Collie,501AO2,1
3610, Foundations of Data Curation,['Information Organization'],531AO,W. Aaron Collie,501B,1
3611, Foundations of Data Curation,"['Teaching', 'Information Organization']",531AO,W. Aaron Collie,502A,2
3612, Foundations of Data Curation,"['Teaching', 'Information Organization']",531AO,W. Aaron Collie,502AO,2
3613, Foundations of Data Curation,"['Teaching', 'Information Organization']",531AO,W. Aaron Collie,502AO2,2
3614, Foundations of Data Curation,"['Teaching', 'Information Organization']",531AO,W. Aaron Collie,502AO3,2
3615, Foundations of Data Curation,['Teaching'],531AO,W. Aaron Collie,PR438-442,1
3616, Theory & Pract Data Cleaning,"['Analytics', 'Social Aspects', 'Information Organization']",532A,Bertram Lud�scher,532AO,3
3617, Theory & Pract Data Cleaning,"['Analytics', 'Information Organization']",532A,Bertram Lud�scher,542A,2
3618, Theory & Pract Data Cleaning,"['Analytics', 'Information Organization']",532A,Bertram Lud�scher,542B,2
3619, Theory & Pract Data Cleaning,['Information Organization'],532A,Bertram Lud�scher,543A,1
3620, Theory & Pract Data Cleaning,['Information Organization'],532A,Bertram Lud�scher,543B,1
3621, Theory & Pract Data Cleaning,['Information Organization'],532A,Bertram Lud�scher,543C,1
3622, Theory & Pract Data Cleaning,['Social Aspects'],532A,Bertram Lud�scher,545AO,1
3623, Theory & Pract Data Cleaning,['Social Aspects'],532A,Bertram Lud�scher,547AO,1
3624, Theory & Pract Data Cleaning,['Analytics'],532A,Bertram Lud�scher,548A,1
3625, Theory & Pract Data Cleaning,['Social Aspects'],532A,Bertram Lud�scher,559A,1
3626, Theory & Pract Data Cleaning,['Social Aspects'],532A,Bertram Lud�scher,560AO,1
3627, Theory & Pract Data Cleaning,['Information Organization'],532A,Bertram Lud�scher,561A,1
3628, Theory & Pract Data Cleaning,['Information Organization'],532A,Bertram Lud�scher,561AO,1
3629, Theory & Pract Data Cleaning,['Information Organization'],532A,Bertram Lud�scher,561B,1
3630, Theory & Pract Data Cleaning,"['Social Aspects', 'Information Organization']",532A,Bertram Lud�scher,562AO,2
3631, Theory & Pract Data Cleaning,"['Social Aspects', 'Information Organization']",532A,Bertram Lud�scher,567AO,2
3632, Theory & Pract Data Cleaning,['Information Organization'],532A,Bertram Lud�scher,581AO,1
3633, Theory & Pract Data Cleaning,['Information Organization'],532A,Bertram Lud�scher,582AO,1
3634, Theory & Pract Data Cleaning,['Social Aspects'],532A,Bertram Lud�scher,590AT,1
3635, Theory & Pract Data Cleaning,['Social Aspects'],532A,Bertram Lud�scher,590BBO,1
3636, Theory & Pract Data Cleaning,"['Social Aspects', 'Information Organization']",532A,Bertram Lud�scher,590CA,2
3637, Theory & Pract Data Cleaning,['Social Aspects'],532A,Bertram Lud�scher,590CRO,1
3638, Theory & Pract Data Cleaning,['Social Aspects'],532A,Bertram Lud�scher,590DHO,1
3639, Theory & Pract Data Cleaning,"['Analytics', 'Information Organization']",532A,Bertram Lud�scher,590DT,2
3640, Theory & Pract Data Cleaning,"['Social Aspects', 'Information Organization']",532A,Bertram Lud�scher,390CC,2
3641, Theory & Pract Data Cleaning,"['Social Aspects', 'Information Organization']",532A,Bertram Lud�scher,390RGI,2
3642, Theory & Pract Data Cleaning,"['Social Aspects', 'Information Organization']",532A,Bertram Lud�scher,390W1A,2
3643, Theory & Pract Data Cleaning,"['Social Aspects', 'Information Organization']",532A,Bertram Lud�scher,390W1B,2
3644, Theory & Pract Data Cleaning,['Social Aspects'],532A,Bertram Lud�scher,404AG,1
3645, Theory & Pract Data Cleaning,['Social Aspects'],532A,Bertram Lud�scher,404AO,1
3646, Theory & Pract Data Cleaning,['Social Aspects'],532A,Bertram Lud�scher,404AU,1
3647, Theory & Pract Data Cleaning,['Social Aspects'],532A,Bertram Lud�scher,409AG,1
3648, Theory & Pract Data Cleaning,['Social Aspects'],532A,Bertram Lud�scher,409AO,1
3649, Theory & Pract Data Cleaning,['Social Aspects'],532A,Bertram Lud�scher,409AO2,1
3650, Theory & Pract Data Cleaning,['Social Aspects'],532A,Bertram Lud�scher,409AU,1
3651, Theory & Pract Data Cleaning,['Social Aspects'],532A,Bertram Lud�scher,418AO,1
3652, Theory & Pract Data Cleaning,['Social Aspects'],532A,Bertram Lud�scher,418AU,1
3653, Theory & Pract Data Cleaning,['Social Aspects'],532A,Bertram Lud�scher,451A,1
3654, Theory & Pract Data Cleaning,['Social Aspects'],532A,Bertram Lud�scher,451AO,1
3655, Theory & Pract Data Cleaning,['Information Organization'],532A,Bertram Lud�scher,452AG,1
3656, Theory & Pract Data Cleaning,['Information Organization'],532A,Bertram Lud�scher,452AO,1
3657, Theory & Pract Data Cleaning,['Information Organization'],532A,Bertram Lud�scher,452AU,1
3658, Theory & Pract Data Cleaning,['Information Organization'],532A,Bertram Lud�scher,452BG,1
3659, Theory & Pract Data Cleaning,['Information Organization'],532A,Bertram Lud�scher,452BU,1
3660, Theory & Pract Data Cleaning,['Information Organization'],532A,Bertram Lud�scher,457IDG,1
3661, Theory & Pract Data Cleaning,['Information Organization'],532A,Bertram Lud�scher,458AO,1
3662, Theory & Pract Data Cleaning,"['Social Aspects', 'Information Organization']",532A,Bertram Lud�scher,461AG,2
3663, Theory & Pract Data Cleaning,"['Social Aspects', 'Information Organization']",532A,Bertram Lud�scher,461AO,2
3664, Theory & Pract Data Cleaning,"['Social Aspects', 'Information Organization']",532A,Bertram Lud�scher,461AU,2
3665, Theory & Pract Data Cleaning,"['Social Aspects', 'Information Organization']",532A,Bertram Lud�scher,490DB,2
3666, Theory & Pract Data Cleaning,"['Social Aspects', 'Information Organization']",532A,Bertram Lud�scher,490DBO,2
3667, Theory & Pract Data Cleaning,"['Social Aspects', 'Information Organization']",532A,Bertram Lud�scher,490GHU,2
3668, Theory & Pract Data Cleaning,"['Social Aspects', 'Information Organization']",532A,Bertram Lud�scher,490GI,2
3669, Theory & Pract Data Cleaning,"['Social Aspects', 'Information Organization']",532A,Bertram Lud�scher,490ITG,2
3670, Theory & Pract Data Cleaning,"['Social Aspects', 'Information Organization']",532A,Bertram Lud�scher,490ITU,2
3671, Theory & Pract Data Cleaning,"['Social Aspects', 'Information Organization']",532A,Bertram Lud�scher,490SMG,2
3672, Theory & Pract Data Cleaning,"['Social Aspects', 'Information Organization']",532A,Bertram Lud�scher,490SMU,2
3673, Theory & Pract Data Cleaning,"['Social Aspects', 'Information Organization']",532A,Bertram Lud�scher,490TEO,2
3674, Theory & Pract Data Cleaning,['Information Organization'],532A,Bertram Lud�scher,501A,1
3675, Theory & Pract Data Cleaning,['Information Organization'],532A,Bertram Lud�scher,501AO,1
3676, Theory & Pract Data Cleaning,['Information Organization'],532A,Bertram Lud�scher,501AO2,1
3677, Theory & Pract Data Cleaning,['Information Organization'],532A,Bertram Lud�scher,501B,1
3678, Theory & Pract Data Cleaning,"['Social Aspects', 'Information Organization']",532A,Bertram Lud�scher,502A,2
3679, Theory & Pract Data Cleaning,"['Social Aspects', 'Information Organization']",532A,Bertram Lud�scher,502AO,2
3680, Theory & Pract Data Cleaning,"['Social Aspects', 'Information Organization']",532A,Bertram Lud�scher,502AO2,2
3681, Theory & Pract Data Cleaning,"['Social Aspects', 'Information Organization']",532A,Bertram Lud�scher,502AO3,2
3682, Theory & Pract Data Cleaning,"['Analytics', 'Information Organization']",532AO,Bertram Lud�scher,542A,2
3683, Theory & Pract Data Cleaning,"['Analytics', 'Information Organization']",532AO,Bertram Lud�scher,542B,2
3684, Theory & Pract Data Cleaning,['Information Organization'],532AO,Bertram Lud�scher,543A,1
3685, Theory & Pract Data Cleaning,['Information Organization'],532AO,Bertram Lud�scher,543B,1
3686, Theory & Pract Data Cleaning,['Information Organization'],532AO,Bertram Lud�scher,543C,1
3687, Theory & Pract Data Cleaning,['Social Aspects'],532AO,Bertram Lud�scher,545AO,1
3688, Theory & Pract Data Cleaning,['Social Aspects'],532AO,Bertram Lud�scher,547AO,1
3689, Theory & Pract Data Cleaning,['Analytics'],532AO,Bertram Lud�scher,548A,1
3690, Theory & Pract Data Cleaning,['Social Aspects'],532AO,Bertram Lud�scher,559A,1
3691, Theory & Pract Data Cleaning,['Social Aspects'],532AO,Bertram Lud�scher,560AO,1
3692, Theory & Pract Data Cleaning,['Information Organization'],532AO,Bertram Lud�scher,561A,1
3693, Theory & Pract Data Cleaning,['Information Organization'],532AO,Bertram Lud�scher,561AO,1
3694, Theory & Pract Data Cleaning,['Information Organization'],532AO,Bertram Lud�scher,561B,1
3695, Theory & Pract Data Cleaning,"['Social Aspects', 'Information Organization']",532AO,Bertram Lud�scher,562AO,2
3696, Theory & Pract Data Cleaning,"['Social Aspects', 'Information Organization']",532AO,Bertram Lud�scher,567AO,2
3697, Theory & Pract Data Cleaning,['Information Organization'],532AO,Bertram Lud�scher,581AO,1
3698, Theory & Pract Data Cleaning,['Information Organization'],532AO,Bertram Lud�scher,582AO,1
3699, Theory & Pract Data Cleaning,['Social Aspects'],532AO,Bertram Lud�scher,590AT,1
3700, Theory & Pract Data Cleaning,['Social Aspects'],532AO,Bertram Lud�scher,590BBO,1
3701, Theory & Pract Data Cleaning,"['Social Aspects', 'Information Organization']",532AO,Bertram Lud�scher,590CA,2
3702, Theory & Pract Data Cleaning,['Social Aspects'],532AO,Bertram Lud�scher,590CRO,1
3703, Theory & Pract Data Cleaning,['Social Aspects'],532AO,Bertram Lud�scher,590DHO,1
3704, Theory & Pract Data Cleaning,"['Analytics', 'Information Organization']",532AO,Bertram Lud�scher,590DT,2
3705, Theory & Pract Data Cleaning,"['Social Aspects', 'Information Organization']",532AO,Bertram Lud�scher,390CC,2
3706, Theory & Pract Data Cleaning,"['Social Aspects', 'Information Organization']",532AO,Bertram Lud�scher,390RGI,2
3707, Theory & Pract Data Cleaning,"['Social Aspects', 'Information Organization']",532AO,Bertram Lud�scher,390W1A,2
3708, Theory & Pract Data Cleaning,"['Social Aspects', 'Information Organization']",532AO,Bertram Lud�scher,390W1B,2
3709, Theory & Pract Data Cleaning,['Social Aspects'],532AO,Bertram Lud�scher,404AG,1
3710, Theory & Pract Data Cleaning,['Social Aspects'],532AO,Bertram Lud�scher,404AO,1
3711, Theory & Pract Data Cleaning,['Social Aspects'],532AO,Bertram Lud�scher,404AU,1
3712, Theory & Pract Data Cleaning,['Social Aspects'],532AO,Bertram Lud�scher,409AG,1
3713, Theory & Pract Data Cleaning,['Social Aspects'],532AO,Bertram Lud�scher,409AO,1
3714, Theory & Pract Data Cleaning,['Social Aspects'],532AO,Bertram Lud�scher,409AO2,1
3715, Theory & Pract Data Cleaning,['Social Aspects'],532AO,Bertram Lud�scher,409AU,1
3716, Theory & Pract Data Cleaning,['Social Aspects'],532AO,Bertram Lud�scher,418AO,1
3717, Theory & Pract Data Cleaning,['Social Aspects'],532AO,Bertram Lud�scher,418AU,1
3718, Theory & Pract Data Cleaning,['Social Aspects'],532AO,Bertram Lud�scher,451A,1
3719, Theory & Pract Data Cleaning,['Social Aspects'],532AO,Bertram Lud�scher,451AO,1
3720, Theory & Pract Data Cleaning,['Information Organization'],532AO,Bertram Lud�scher,452AG,1
3721, Theory & Pract Data Cleaning,['Information Organization'],532AO,Bertram Lud�scher,452AO,1
3722, Theory & Pract Data Cleaning,['Information Organization'],532AO,Bertram Lud�scher,452AU,1
3723, Theory & Pract Data Cleaning,['Information Organization'],532AO,Bertram Lud�scher,452BG,1
3724, Theory & Pract Data Cleaning,['Information Organization'],532AO,Bertram Lud�scher,452BU,1
3725, Theory & Pract Data Cleaning,['Information Organization'],532AO,Bertram Lud�scher,457IDG,1
3726, Theory & Pract Data Cleaning,['Information Organization'],532AO,Bertram Lud�scher,458AO,1
3727, Theory & Pract Data Cleaning,"['Social Aspects', 'Information Organization']",532AO,Bertram Lud�scher,461AG,2
3728, Theory & Pract Data Cleaning,"['Social Aspects', 'Information Organization']",532AO,Bertram Lud�scher,461AO,2
3729, Theory & Pract Data Cleaning,"['Social Aspects', 'Information Organization']",532AO,Bertram Lud�scher,461AU,2
3730, Theory & Pract Data Cleaning,"['Social Aspects', 'Information Organization']",532AO,Bertram Lud�scher,490DB,2
3731, Theory & Pract Data Cleaning,"['Social Aspects', 'Information Organization']",532AO,Bertram Lud�scher,490DBO,2
3732, Theory & Pract Data Cleaning,"['Social Aspects', 'Information Organization']",532AO,Bertram Lud�scher,490GHU,2
3733, Theory & Pract Data Cleaning,"['Social Aspects', 'Information Organization']",532AO,Bertram Lud�scher,490GI,2
3734, Theory & Pract Data Cleaning,"['Social Aspects', 'Information Organization']",532AO,Bertram Lud�scher,490ITG,2
3735, Theory & Pract Data Cleaning,"['Social Aspects', 'Information Organization']",532AO,Bertram Lud�scher,490ITU,2
3736, Theory & Pract Data Cleaning,"['Social Aspects', 'Information Organization']",532AO,Bertram Lud�scher,490SMG,2
3737, Theory & Pract Data Cleaning,"['Social Aspects', 'Information Organization']",532AO,Bertram Lud�scher,490SMU,2
3738, Theory & Pract Data Cleaning,"['Social Aspects', 'Information Organization']",532AO,Bertram Lud�scher,490TEO,2
3739, Theory & Pract Data Cleaning,['Information Organization'],532AO,Bertram Lud�scher,501A,1
3740, Theory & Pract Data Cleaning,['Information Organization'],532AO,Bertram Lud�scher,501AO,1
3741, Theory & Pract Data Cleaning,['Information Organization'],532AO,Bertram Lud�scher,501AO2,1
3742, Theory & Pract Data Cleaning,['Information Organization'],532AO,Bertram Lud�scher,501B,1
3743, Theory & Pract Data Cleaning,"['Social Aspects', 'Information Organization']",532AO,Bertram Lud�scher,502A,2
3744, Theory & Pract Data Cleaning,"['Social Aspects', 'Information Organization']",532AO,Bertram Lud�scher,502AO,2
3745, Theory & Pract Data Cleaning,"['Social Aspects', 'Information Organization']",532AO,Bertram Lud�scher,502AO2,2
3746, Theory & Pract Data Cleaning,"['Social Aspects', 'Information Organization']",532AO,Bertram Lud�scher,502AO3,2
3747, Information Consulting,['requiremnets research/user/consulting/synthesis'],539A,Yoo-Seong Song,539AO,1
3748, Information Consulting,['requiremnets research/user/consulting/synthesis'],539A,Yoo-Seong Song,540A,1
3749, Information Consulting,['requiremnets research/user/consulting/synthesis'],539A,Yoo-Seong Song,542A,1
3750, Information Consulting,['requiremnets research/user/consulting/synthesis'],539A,Yoo-Seong Song,542B,1
3751, Information Consulting,['requiremnets research/user/consulting/synthesis'],539A,Yoo-Seong Song,560AO,1
3752, Information Consulting,['requiremnets research/user/consulting/synthesis'],539A,Yoo-Seong Song,586A,1
3753, Information Consulting,['requiremnets research/user/consulting/synthesis'],539A,Yoo-Seong Song,586AO,1
3754, Information Consulting,['requiremnets research/user/consulting/synthesis'],539A,Yoo-Seong Song,590CRO,1
3755, Information Consulting,['requiremnets research/user/consulting/synthesis'],539A,Yoo-Seong Song,390W1A,1
3756, Information Consulting,['requiremnets research/user/consulting/synthesis'],539A,Yoo-Seong Song,390W1B,1
3757, Information Consulting,['requiremnets research/user/consulting/synthesis'],539A,Yoo-Seong Song,501A,1
3758, Information Consulting,['requiremnets research/user/consulting/synthesis'],539A,Yoo-Seong Song,501AO,1
3759, Information Consulting,['requiremnets research/user/consulting/synthesis'],539A,Yoo-Seong Song,501AO2,1
3760, Information Consulting,['requiremnets research/user/consulting/synthesis'],539A,Yoo-Seong Song,501B,1
3761, Information Consulting,['requiremnets research/user/consulting/synthesis'],539AO,Yoo-Seong Song,540A,1
3762, Information Consulting,['requiremnets research/user/consulting/synthesis'],539AO,Yoo-Seong Song,542A,1
3763, Information Consulting,['requiremnets research/user/consulting/synthesis'],539AO,Yoo-Seong Song,542B,1
3764, Information Consulting,['requiremnets research/user/consulting/synthesis'],539AO,Yoo-Seong Song,560AO,1
3765, Information Consulting,['requiremnets research/user/consulting/synthesis'],539AO,Yoo-Seong Song,586A,1
3766, Information Consulting,['requiremnets research/user/consulting/synthesis'],539AO,Yoo-Seong Song,586AO,1
3767, Information Consulting,['requiremnets research/user/consulting/synthesis'],539AO,Yoo-Seong Song,590CRO,1
3768, Information Consulting,['requiremnets research/user/consulting/synthesis'],539AO,Yoo-Seong Song,390W1A,1
3769, Information Consulting,['requiremnets research/user/consulting/synthesis'],539AO,Yoo-Seong Song,390W1B,1
3770, Information Consulting,['requiremnets research/user/consulting/synthesis'],539AO,Yoo-Seong Song,501A,1
3771, Information Consulting,['requiremnets research/user/consulting/synthesis'],539AO,Yoo-Seong Song,501AO,1
3772, Information Consulting,['requiremnets research/user/consulting/synthesis'],539AO,Yoo-Seong Song,501AO2,1
3773, Information Consulting,['requiremnets research/user/consulting/synthesis'],539AO,Yoo-Seong Song,501B,1
3774,Applied Business Research,['requiremnets research/user/consulting/synthesis'],540A,Yoo-Seong Song,542A,1
3775,Applied Business Research,['requiremnets research/user/consulting/synthesis'],540A,Yoo-Seong Song,542B,1
3776,Applied Business Research,['requiremnets research/user/consulting/synthesis'],540A,Yoo-Seong Song,560AO,1
